,Id,category,subcat
6111,2221607874,bags,12016001001
6112,2221677716,bottom,12015009002
6113,2221697748,shoes,12016013003002
6114,2221709086,top,12015003007
6115,2221711697,outer,12015004003
6116,2221716900,top,12015003007
6117,2221721072,top,12015003002
6118,2221727975,bags,12016001004002
6119,2221744316,top,12015003006
6120,2221752821,top,12015003006
6121,2221767909,shoes,12016013002002
6122,2221778740,bags,12016021008
6123,2221788508,bottom,12015009001
6124,2221790685,top,12015003003
6125,2221800385,outer,12015004001
6126,2221818186,bags,12016001009
6127,2221837360,bottom,12015009002
6128,2221839254,top,12015003002
6129,2221851471,bottom,12015009001
6130,2221863440,shoes,12016013001002
6131,2221868791,top,12015003003
6132,2221870489,outer,12015004003
6133,2221878082,shoes,12016013002001
6134,2221976327,shoes,12016013002001
6135,2222142871,outer,12015004001
6136,2222636086,top,12015003007
6137,2222761383,shoes,12016013001002
6138,2222792617,bottom,12015009002
6139,2222844092,top,12015003003
6140,2222891719,top,12015003004
6141,2222919593,shoes,12016013002001
6142,2222977991,outer,12015004003
6143,2222995351,outer,12015004001
6144,2222997852,top,12015003002
6145,2223008384,outer,12015004004
6146,2223044706,bags,12016001008
6147,2223060844,bags,12016001003
6148,2223068144,bottom,12015009002
6149,2223074381,bottom,12015009001
6150,2223077934,bags,12016001009
6151,2223080611,shoes,12016013004004
6152,2223090630,shoes,12016013002001
6153,2223109057,top,12015003003
6154,2223135958,top,12015003002
6155,2223139340,bags,12016001004001
6156,2223145333,top,12015003002
6157,2223185857,outer,12015004002
6158,2223213197,bags,12016001003
6159,2223250892,bottom,12015009004
6160,2223251623,top,12015003004
6161,2223252621,outer,12015004003
6162,2223261819,top,12015003006
6163,2223314218,top,12015003002
6164,2223420561,top,12015003006
6165,2223446935,top,12015003002
6166,2223568143,shoes,12016013001002
6167,2224449831,outer,12015004004
6168,2224951666,bottom,12015009001
6169,2224963609,outer,12015004002
6170,2225352498,top,12015003003
6171,2225359545,bags,12016001009
6172,2225401250,outer,12015004001
6173,2225493921,outer,12015004001
6174,2225539408,bags,12016001009
6175,2225542303,outer,12015004004
6176,2225559075,bottom,12015009002
6177,2225571576,top,12015003002
6178,2225576425,top,12015003006
6179,2225650369,top,12015003002
6180,2225674504,outer,12015004004
6181,2225681077,outer,12015004004
6182,2225709100,shoes,12016013002001
6183,2225729788,bottom,12015009005
6184,2225916253,top,12015003002
6185,2226035255,shoes,12016013002002
6186,2226085279,top,12015003006
6187,2226129790,shoes,12016013004004
6188,2226259528,top,12015003003
6189,2226269196,top,12015003002
6190,2226272053,top,12015003002
6191,2226385453,outer,12015004001
6192,2226765826,shoes,12016013002001
6193,2226996698,top,12015003003
6194,2227004807,top,12015003005
6195,2227556312,outer,12015004001
6196,2227695029,bottom,12015009004
6197,2227757997,top,12015003003
6198,2227971332,top,12015003007
6199,2227989807,outer,12015004004
6200,2228020781,bottom,12015009002
6201,2228051902,outer,12015004004
6202,2228279801,outer,12015004001
6203,2228292218,top,12015003002
6204,2228296772,shoes,12016013002002
6205,2228463891,shoes,12016013001002
6206,2228571266,outer,12015004004
6207,2228757633,outer,12015004001
6208,2228810264,top,12015003005
6209,2228932938,top,12015003003
6210,2228989772,top,12015003003
6211,2229098179,top,12015003002
6212,2229099552,top,12015003003
6213,2229195685,shoes,12016013004004
6214,2229470944,top,12015003002
6215,2229594128,shoes,12016013001002
6216,2229765393,top,12015003003
6217,2229867509,bags,12016001001
6218,2229971973,shoes,12016013002001
6219,2230028332,outer,12015004004
6220,2230141736,shoes,12016013007001
6221,2230223999,outer,12015004001
6222,2230230758,outer,12015004001
6223,2230381758,outer,12015004003
6224,2230385382,shoes,12016013001003
6225,2230408266,outer,12015004003
6226,2230444108,bottom,12015009003
6227,2230453159,top,12015003002
6228,2230543856,outer,12015004001
6229,2230630209,shoes,12016013002001
6230,2230658501,outer,12015004004
6231,2230693902,shoes,12016013001002
6232,2230725854,outer,12015004001
6233,2230757496,top,12015003003
6234,2230760764,bottom,12015009001
6235,2230821038,outer,12015004004
6236,2230830638,outer,12015004003
6237,2230871238,shoes,12016013002001
6238,2230872538,outer,12015004004
6239,2230876620,outer,12015004001
6240,2230890233,top,12015003007
6241,2230975295,top,12015003004
6242,2231031627,top,12015003003
6243,2231042498,top,12015003003
6244,2231150952,shoes,12016013001002
6245,2231190006,outer,12015004001
6246,2231197262,top,12015003007
6247,2231642531,top,12015003003
6248,2231836673,outer,12015004004
6249,2231930476,shoes,12016013002001
6250,2231933831,outer,12015004003
6251,2232004718,top,12015003003
6252,2232325305,outer,12015004003
6253,2232413206,top,12015003003
6254,2232424527,shoes,12016013003002
6255,2232438340,bottom,12015009005
6256,2232453441,outer,12015004004
6257,2232546808,top,12015003003
6258,2232627230,shoes,12016013004004
6259,2232707096,top,12015003005
6260,2232846269,top,12015003007
6261,2232870592,bags,12016001009
6262,2232916888,shoes,12016013002001
6263,2232918334,shoes,12016013001001
6264,2232930746,top,12015003003
6265,2232961039,outer,12015004001
6266,2232962456,shoes,12016013002002
6267,2232996299,bottom,12015009004
6268,2233029650,shoes,12016013007001
6269,2233126984,shoes,12016013001002
6270,2233148306,top,12015003003
6271,2233202986,outer,12015004001
6272,2233208415,outer,12015004001
6273,2233310172,top,12015003007
6274,2233325810,top,12015003003
6275,2233336387,top,12015003006
6276,2233337193,outer,12015004004
6277,2233360587,top,12015003006
6278,2233384498,shoes,12016013008
6279,2233391416,outer,12015004001
6280,2233457147,shoes,12016013002001
6281,2233590481,top,12015003002
6282,2233627282,outer,12015004004
6283,2233641770,outer,12015004002
6284,2233663935,bottom,12015009001
6285,2233665426,top,12015003007
6286,2233667108,shoes,12016013002001
6287,2233669875,top,12015003006
6288,2233679833,bottom,12015009004
6289,2233695234,shoes,12016013001002
6290,2233709391,top,12015003003
6291,2233742344,bags,12016001008
6292,2233815958,top,12015003003
6293,2233848890,shoes,12016013001004
6294,2233959195,shoes,12016013001003
6295,2233966821,outer,12015004001
6296,2234064529,shoes,12016013002002
6297,2234074785,outer,12015004001
6298,2234094181,top,12015003003
6299,2234107100,shoes,12016013002001
6300,2234147411,shoes,12016013008
6301,2234158586,shoes,12016013002001
6302,2234170284,shoes,12016013008
6303,2234202868,shoes,12016013001002
6304,2234217709,top,12015003003
6305,2234224368,shoes,12016013004005
6306,2234231713,top,12015003007
6307,2234231873,outer,12015004001
6308,2234239137,bags,12016001009
6309,2234247064,top,12015003002
6310,2234252996,top,12015003003
6311,2234264524,outer,12015004001
6312,2234279027,shoes,12016013002001
6313,2234293736,top,12015003007
6314,2234312382,outer,12015004004
6315,2234328476,bottom,12015009005
6316,2234374622,shoes,12016013002001
6317,2234487353,outer,12015004001
6318,2234500892,shoes,12016013002001
6319,2234693919,top,12015003003
6320,2234715222,bottom,12015009001
6321,2234921604,top,12015003002
6322,2235022049,top,12015003003
6323,2235300292,shoes,12016013004004
6324,2235408942,bottom,12015009002
6325,2235427049,shoes,12016013001002
6326,2235521564,top,12015003003
6327,2235662361,shoes,12016013001002
6328,2235785386,outer,12015004003
6329,2235793014,bags,12016001001
6330,2235817723,shoes,12016013001002
6331,2235858163,bags,12016021006
6332,2235864300,outer,12015004003
6333,2235929814,shoes,12016013007001
6334,2235937149,bottom,12015009001
6335,2235943377,bags,12016001003
6336,2235959865,top,12015003004
6337,2235961964,shoes,12016013007001
6338,2235982993,shoes,12016013002002
6339,2235985215,top,12015003004
6340,2236011106,top,12015003004
6341,2236030290,shoes,12016013002002
6342,2236032439,outer,12015004004
6343,2236211704,outer,12015004004
6344,2236244886,outer,12015004004
6345,2236251157,top,12015003007
6346,2236286946,outer,12015004003
6347,2236319848,outer,12015004001
6348,2236348969,outer,12015004001
6349,2236349177,top,12015003003
6350,2236350514,top,12015003003
6351,2236472815,outer,12015004001
6352,2236557804,top,12015003002
6353,2237567925,shoes,12016013002002
6354,2237678335,shoes,12016013007001
6355,2237731167,outer,12015004003
6356,2237901013,top,12015003005
6357,2238039055,shoes,12016013004005
6358,2238076625,outer,12015004001
6359,2238185638,shoes,12016013001002
6360,2238222457,shoes,12016013001002
6361,2238288321,bottom,12015009001
6362,2238328664,outer,12015004001
6363,2238341216,outer,12015004001
6364,2238346689,outer,12015004001
6365,2238374768,bags,12016001003
6366,2238493998,shoes,12016013002001
6367,2238608788,top,12015003002
6368,2238630117,bottom,12015009005
6369,2238634541,top,12015003002
6370,2238673208,top,12015003004
6371,2238675837,top,12015003004
6372,2238683204,outer,12015004001
6373,2238758601,top,12015003002
6374,2238760898,shoes,12016013002001
6375,2238813380,bags,12016001001
6376,2238826225,top,12015003007
6377,2239021113,top,12015003007
6378,2239100766,bottom,12015009002
6379,2239296770,bags,12016001003
6380,2239327969,shoes,12016013004004
6381,2239350122,top,12015003002
6382,2239369879,top,12015003003
6383,2239750109,outer,12015004001
6384,2239960444,top,12015003003
6385,2240638217,outer,12015004003
6386,2240981244,shoes,12016013002001
6387,2241313561,shoes,12016013001002
6388,2241487699,shoes,12016013001002
6389,2241596606,bags,12016001003
6390,2242266628,outer,12015004001
6391,2242406516,outer,12015004004
6392,2242651882,outer,12015004001
6393,2242680822,top,12015003006
6394,2242770205,outer,12015004001
6395,2244052909,outer,12015004001
6396,2244121238,top,12015003003
6397,2244414980,bottom,12015009004
6398,2244618495,outer,12015004003
6399,2244621868,shoes,12016013001003
6400,2244845748,outer,12015004004
6401,2244896033,outer,12015004003
6402,2244898623,top,12015003002
6403,2244948105,bottom,12015009002
6404,2244949425,bags,12016001001
6405,2244965803,shoes,12016013002002
6406,2244994688,top,12015003002
6407,2244998352,outer,12015004004
6408,2245006692,outer,12015004004
6409,2245032649,top,12015003002
6410,2245081150,top,12015003006
6411,2245118459,bottom,12015009002
6412,2245176751,outer,12015004001
6413,2245216139,outer,12015004001
6414,2245336458,outer,12015004001
6415,2245362844,top,12015003002
6416,2245392086,top,12015003002
6417,2245842151,top,12015003003
6418,2245887129,outer,12015004004
6419,2245934028,bags,12016001009
6420,2245968500,shoes,12016013004004
6421,2246039572,shoes,12016013002001
6422,2246144843,top,12015003002
6423,2246429947,bags,12016001003
6424,2246457524,outer,12015004001
6425,2246474479,shoes,12016013002001
6426,2246680827,shoes,12016013002001
6427,2246705640,shoes,12016013001002
6428,2246727282,shoes,12016013002001
6429,2246745615,shoes,12016013002001
6430,2246779449,outer,12015004001
6431,2246853672,outer,12015004001
6432,2246890888,outer,12015004001
6433,2246898655,outer,12015004001
6434,2246900615,shoes,12016013002001
6435,2246926375,top,12015003003
6436,2246932949,bags,12016001003
6437,2246940945,top,12015003007
6438,2246957190,bottom,12015009005
6439,2246963703,shoes,12016013002001
6440,2246966720,top,12015003003
6441,2246973459,bottom,12015009001
6442,2247001759,outer,12015004003
6443,2247015028,bottom,12015009002
6444,2247017334,bottom,12015009002
6445,2247033123,top,12015003002
6446,2247038613,top,12015003002
6447,2247042370,top,12015003002
6448,2247042485,bottom,12015009005
6449,2247043924,top,12015003006
6450,2247059089,top,12015003003
6451,2247064423,outer,12015004001
6452,2247068407,top,12015003003
6453,2247087480,outer,12015004003
6454,2247128813,top,12015003002
6455,2247130119,top,12015003002
6456,2247290302,shoes,12016013004004
6457,2247331765,shoes,12016013002003
6458,2247423333,top,12015003007
6459,2247567045,outer,12015004001
6460,2247720957,outer,12015004003
6461,2248190201,bottom,12015009001
6462,2248470774,bottom,12015009004
6463,2248553110,bottom,12015009004
6464,2248626069,bottom,12015009001
6465,2248707143,bags,12016001001
6466,2248761349,outer,12015004001
6467,2248802608,bags,12016021003
6468,2248889397,top,12015003004
6469,2249000569,shoes,12016013002001
6470,2249055312,outer,12015004001
6471,2249058469,shoes,12016013002001
6472,2249146224,top,12015003002
6473,2249158070,shoes,12016013004004
6474,2249238789,bottom,12015009001
6475,2249250131,bags,12016001003
6476,2249261902,outer,12015004003
6477,2249315892,outer,12015004003
6478,2249320728,top,12015003003
6479,2249418833,top,12015003002
6480,2249434714,outer,12015004004
6481,2249441502,outer,12015004001
6482,2249468146,shoes,12016013004001
6483,2249493811,bags,12016001003
6484,2249517193,top,12015003006
6485,2249521226,shoes,12016013002002
6486,2249594782,top,12015003004
6487,2249630818,shoes,12016013002001
6488,2249707287,top,12015003003
6489,2249733782,top,12015003003
6490,2249757802,top,12015003005
6491,2249786424,shoes,12016013008
6492,2249805572,shoes,12016013001002
6493,2249814831,shoes,12016013002002
6494,2249852209,top,12015003007
6495,2249875627,top,12015003002
6496,2250012516,outer,12015004004
6497,2250015880,top,12015003002
6498,2250081488,outer,12015004004
6499,2250112081,outer,12015004002
6500,2250119120,outer,12015004004
6501,2250245649,shoes,12016013001002
6502,2250257761,shoes,12016013002001
6503,2250346920,shoes,12016013002002
6504,2250392342,outer,12015004003
6505,2250395465,shoes,12016013002001
6506,2250552510,bags,12016001008
6507,2250645910,bottom,12015009005
6508,2250664145,top,12015003004
6509,2250832110,outer,12015004004
6510,2250889732,shoes,12016013002001
6511,2251997141,top,12015003003
6512,2252001629,shoes,12016013002001
6513,2252104179,bags,12016001003
6514,2252306280,bags,12016001003
6515,2252517266,outer,12015004003
6516,2252531812,top,12015003005
6517,2252619924,top,12015003002
6518,2252741500,shoes,12016013002001
6519,2252823829,top,12015003002
6520,2252831332,shoes,12016013001002
6521,2252839242,bottom,12015009005
6522,2252851853,top,12015003003
6523,2252878270,shoes,12016013002001
6524,2252881344,top,12015003003
6525,2252911579,top,12015003004
6526,2252923609,shoes,12016013002001
6527,2252935736,shoes,12016013002001
6528,2253050197,top,12015003003
6529,2253112592,bags,12016001003
6530,2253112881,top,12015003003
6531,2253117987,top,12015003003
6532,2253123574,bottom,12015009004
6533,2253175106,bottom,12015009001
6534,2253181987,top,12015003002
6535,2253379031,top,12015003003
6536,2253483845,shoes,12016013001002
6537,2253541196,top,12015003003
6538,2253583933,top,12015003003
6539,2253648573,shoes,12016013002001
6540,2253697085,outer,12015004001
6541,2253708637,shoes,12016013004004
6542,2253738580,bottom,12015009001
6543,2253751012,shoes,12016013004004
6544,2253751431,top,12015003003
6545,2253752705,outer,12015004001
6546,2253759950,shoes,12016013001003
6547,2253800425,outer,12015004001
6548,2253835416,shoes,12016013001002
6549,2253840202,shoes,12016013004004
6550,2253843726,outer,12015004004
6551,2253856350,bottom,12015009004
6552,2253934250,top,12015003003
6553,2254094685,top,12015003003
6554,2254113224,bags,12016001009
6555,2254138538,outer,12015004003
6556,2254147955,bottom,12015009001
6557,2254176171,outer,12015004003
6558,2254194328,top,12015003003
6559,2254218722,outer,12015004001
6560,2254267079,bottom,12015009004
6561,2254357520,top,12015003002
6562,2254484701,top,12015003003
6563,2254496597,top,12015003003
6564,2254532478,top,12015003003
6565,2254609666,shoes,12016013002002
6566,2254750625,outer,12015004004
6567,2254769793,shoes,12016013002002
6568,2254780469,shoes,12016013004004
6569,2254868072,outer,12015004003
6570,2255119149,outer,12015004002
6571,2255156056,shoes,12016013008
6572,2255242600,top,12015003004
6573,2255252357,outer,12015004004
6574,2255301548,outer,12015004001
6575,2255457740,top,12015003007
6576,2255499095,bottom,12015009005
6577,2255550301,top,12015003002
6578,2255770302,shoes,12016013004004
6579,2256679772,shoes,12016013001001
6580,2256796304,shoes,12016013002001
6581,2256803447,shoes,12016013001002
6582,2256873257,shoes,12016013002001
6583,2256926098,shoes,12016013001002
6584,2257082592,top,12015003007
6585,2257091493,bottom,12015009001
6586,2257173591,bottom,12015009004
6587,2257231397,outer,12015004004
6588,2257305506,shoes,12016013007001
6589,2257312303,shoes,12016013002001
6590,2257319576,shoes,12016013002001
6591,2257379077,bottom,12015009004
6592,2257480182,outer,12015004004
6593,2257564004,top,12015003002
6594,2257606579,shoes,12016013007001
6595,2257610511,outer,12015004001
6596,2257689999,shoes,12016013008
6597,2257693815,bottom,12015009001
6598,2257703725,shoes,12016013002001
6599,2257724117,shoes,12016013001002
6600,2257742136,outer,12015004003
6601,2257775448,bags,12016001009
6602,2257786668,shoes,12016013002001
6603,2257840250,top,12015003002
6604,2257858906,outer,12015004003
6605,2257908219,bottom,12015009005
6606,2257914434,outer,12015004003
6607,2257961271,top,12015003003
6608,2257975290,outer,12015004001
6609,2257988854,bottom,12015009002
6610,2258068403,shoes,12016013001002
6611,2258184715,top,12015003006
6612,2258266749,bottom,12015009002
6613,2258472602,outer,12015004001
6614,2258546371,outer,12015004001
6615,2258628829,top,12015003002
6616,2258653320,top,12015003007
6617,2258799232,shoes,12016013002001
6618,2258981056,top,12015003003
6619,2259181842,top,12015003005
6620,2259365677,top,12015003004
6621,2259442553,top,12015003003
6622,2259583871,shoes,12016013001003
6623,2259726158,shoes,12016013002001
6624,2259777178,bags,12016001003
6625,2259868927,top,12015003003
6626,2259921237,top,12015003007
6627,2259929242,shoes,12016013002001
6628,2259986983,top,12015003007
6629,2260008175,shoes,12016013002001
6630,2260295586,bags,12016001003
6631,2260300897,shoes,12016013002001
6632,2260379850,outer,12015004001
6633,2260420913,bags,12016001004001
6634,2260559572,top,12015003006
6635,2260724315,shoes,12016013001002
6636,2260784797,top,12015003007
6637,2260848627,bottom,12015009004
6638,2260933949,shoes,12016013008
6639,2261272404,outer,12015004004
6640,2261434155,outer,12015004003
6641,2261436573,top,12015003007
6642,2261501667,shoes,12016013002001
6643,2261771783,top,12015003007
6644,2261781495,outer,12015004001
6645,2261989327,bags,12016001001
6646,2262263827,outer,12015004003
6647,2262313738,top,12015003002
6648,2262600195,shoes,12016013004004
6649,2262759219,shoes,12016013004004
6650,2262805361,shoes,12016013002002
6651,2262817688,outer,12015004003
6652,2262850040,outer,12015004001
6653,2262864914,top,12015003002
6654,2262874988,top,12015003006
6655,2262882947,top,12015003007
6656,2262891897,bottom,12015009004
6657,2262893694,shoes,12016013001002
6658,2262916610,shoes,12016013001004
6659,2262936710,outer,12015004003
6660,2262961696,top,12015003003
6661,2263018211,top,12015003003
6662,2263036438,outer,12015004004
6663,2263129891,outer,12015004001
6664,2263153541,shoes,12016013002002
6665,2263263473,outer,12015004003
6666,2263315078,top,12015003003
6667,2263324016,outer,12015004003
6668,2263328896,outer,12015004004
6669,2263353984,top,12015003002
6670,2263375642,top,12015003004
6671,2263385724,top,12015003002
6672,2263516807,top,12015003002
6673,2263585353,outer,12015004003
6674,2263604055,bottom,12015009001
6675,2263625156,shoes,12016013002001
6676,2263685493,top,12015003003
6677,2263905696,outer,12015004004
6678,2263945836,bottom,12015009004
6679,2264142936,top,12015003003
6680,2264149539,shoes,12016013007001
6681,2264202404,outer,12015004003
6682,2264213447,shoes,12016013001002
6683,2264280519,top,12015003005
6684,2264503864,outer,12015004004
6685,2264594450,shoes,12016013007001
6686,2264675275,bags,12016001003
6687,2264811514,top,12015003002
6688,2264854206,bottom,12015009002
6689,2264873132,top,12015003003
6690,2264932438,bottom,12015009004
6691,2264948782,top,12015003003
6692,2265032083,outer,12015004004
6693,2265044630,outer,12015004004
6694,2265047946,top,12015003006
6695,2265073070,outer,12015004004
6696,2265258028,shoes,12016013002001
6697,2265314798,outer,12015004003
6698,2265415652,bags,12016001008
6699,2265467703,bags,12016001001
6700,2265472538,shoes,12016013002002
6701,2265497917,top,12015003007
6702,2265521533,top,12015003004
6703,2265593584,top,12015003004
6704,2265594031,outer,12015004004
6705,2265614667,bags,12016001009
6706,2265629593,bottom,12015009001
6707,2265636068,bags,12016001003
6708,2265639999,outer,12015004004
6709,2265648345,top,12015003003
6710,2265654255,bottom,12015009002
6711,2265676898,top,12015003002
6712,2265687300,shoes,12016013002002
6713,2265695020,shoes,12016013002001
6714,2265699692,top,12015003002
6715,2265840819,outer,12015004003
6716,2266123000,outer,12015004001
6717,2266226686,top,12015003006
6718,2266273458,outer,12015004003
6719,2266404688,top,12015003004
6720,2266428907,outer,12015004001
6721,2266449960,outer,12015004001
6722,2266748037,shoes,12016013002001
6723,2266837156,shoes,12016013001002
6724,2267091751,shoes,12016013002001
6725,2267582922,outer,12015004003
6726,2267584689,outer,12015004001
6727,2267630178,bottom,12015009004
6728,2267647867,outer,12015004001
6729,2267650645,bags,12016001003
6730,2267679390,bags,12016001003
6731,2267692622,top,12015003002
6732,2267695810,top,12015003003
6733,2267712742,bags,12016001004001
6734,2267719597,bags,12016001009
6735,2267734777,bags,12016001003
6736,2267737015,shoes,12016013002001
6737,2267740354,outer,12015004003
6738,2267746709,outer,12015004003
6739,2267748336,bottom,12015009001
6740,2267750197,bottom,12015009004
6741,2267800558,outer,12015004003
6742,2267864329,top,12015003003
6743,2267892453,outer,12015004004
6744,2267922798,outer,12015004001
6745,2267966449,top,12015003003
6746,2267967240,shoes,12016013004005
6747,2268003714,outer,12015004003
6748,2268022581,outer,12015004001
6749,2268033690,top,12015003003
6750,2268035724,outer,12015004001
6751,2268048145,shoes,12016013007001
6752,2268057265,outer,12015004003
6753,2268093604,top,12015003007
6754,2268094077,top,12015003002
6755,2268133458,top,12015003007
6756,2268149282,shoes,12016013002001
6757,2268159793,top,12015003002
6758,2268173504,bottom,12015009001
6759,2268173578,bottom,12015009002
6760,2268180940,outer,12015004001
6761,2268205591,shoes,12016013002001
6762,2268222628,bottom,12015009004
6763,2268254425,outer,12015004003
6764,2268278529,bottom,12015009004
6765,2268290930,outer,12015004001
6766,2268295518,shoes,12016013001003
6767,2268306482,bottom,12015009001
6768,2268316451,shoes,12016013001002
6769,2268335353,outer,12015004003
6770,2268444168,outer,12015004001
6771,2268500945,bottom,12015009001
6772,2268634273,bags,12016001001
6773,2268639800,top,12015003004
6774,2268727444,shoes,12016013002001
6775,2268774357,outer,12015004004
6776,2268820676,shoes,12016013002001
6777,2268829904,outer,12015004004
6778,2268840889,top,12015003002
6779,2268994034,shoes,12016013002001
6780,2269173304,shoes,12016013001002
6781,2269315395,bags,12016001003
6782,2269336005,bottom,12015009001
6783,2269518333,bottom,12015009001
6784,2269572068,top,12015003003
6785,2269716825,bottom,12015009005
6786,2269779332,shoes,12016013002001
6787,2269812858,top,12015003007
6788,2269918593,outer,12015004001
6789,2269958983,top,12015003003
6790,2269993534,top,12015003002
6791,2270005131,outer,12015004001
6792,2270112823,top,12015003002
6793,2270231070,top,12015003003
6794,2270245019,top,12015003002
6795,2270249753,outer,12015004001
6796,2270260521,outer,12015004003
6797,2270377526,outer,12015004001
6798,2270419868,outer,12015004004
6799,2270543467,top,12015003003
6800,2270574041,bottom,12015009005
6801,2270586458,top,12015003004
6802,2270675113,outer,12015004004
6803,2270710362,top,12015003007
6804,2270772027,top,12015003002
6805,2270788019,bottom,12015009005
6806,2270796171,shoes,12016013001002
6807,2270848072,outer,12015004001
6808,2271036160,bottom,12015009005
6809,2271071903,outer,12015004004
6810,2271085692,bottom,12015009002
6811,2271129832,outer,12015004004
6812,2271182521,top,12015003003
6813,2271198783,shoes,12016013002001
6814,2271246851,top,12015003004
6815,2271250708,bags,12016001009
6816,2271274591,outer,12015004002
6817,2271312658,top,12015003006
6818,2271326757,top,12015003002
6819,2271570783,top,12015003002
6820,2271768265,bags,12016001009
6821,2271806778,top,12015003007
6822,2271808959,outer,12015004001
6823,2271831930,shoes,12016013002002
6824,2271838514,top,12015003003
6825,2271852992,shoes,12016013002001
6826,2271860076,bags,12016001001
6827,2271952680,shoes,12016013002001
6828,2272019180,shoes,12016013002001
6829,2272423616,outer,12015004003
6830,2272896147,bottom,12015009001
6831,2273048403,shoes,12016013001002
6832,2273055428,top,12015003003
6833,2273157503,shoes,12016013002001
6834,2273236651,shoes,12016013002002
6835,2273348085,shoes,12016013002001
6836,2273354118,outer,12015004001
6837,2273673843,bottom,12015009002
6838,2273687279,top,12015003003
6839,2273700377,outer,12015004004
6840,2273719609,outer,12015004001
6841,2274014111,shoes,12016013002001
6842,2274064985,outer,12015004003
6843,2274136794,bottom,12015009002
6844,2274158254,bags,12016001009
6845,2274234782,top,12015003003
6846,2274319469,outer,12015004003
6847,2274331728,outer,12015004001
6848,2274336657,shoes,12016013002001
6849,2274357328,bags,12016001009
6850,2274408568,outer,12015004001
6851,2274410779,shoes,12016013008
6852,2274416148,shoes,12016013002001
6853,2274427111,bottom,12015009002
6854,2274457303,shoes,12016013004004
6855,2274499485,shoes,12016013004004
6856,2274537854,top,12015003002
6857,2274578750,outer,12015004004
6858,2274581743,bottom,12015009002
6859,2274678033,outer,12015004001
6860,2274718059,bottom,12015009005
6861,2274752560,top,12015003003
6862,2274802871,top,12015003002
6863,2274804072,bags,12016001003
6864,2274870889,bottom,12015009005
6865,2274951524,outer,12015004004
6866,2274969937,bottom,12015009004
6867,2275010659,bags,12016001009
6868,2275127334,bottom,12015009001
6869,2275146914,top,12015003006
6870,2275249055,shoes,12016013002001
6871,2275739610,shoes,12016013001002
6872,2275908790,top,12015003003
6873,2276018924,bags,12016001003
6874,2276111633,shoes,12016013002001
6875,2276250793,bags,12016021003
6876,2276360862,outer,12015004003
6877,2276467861,outer,12015004004
6878,2276525124,top,12015003003
6879,2276708559,outer,12015004003
6880,2276711189,shoes,12016013002001
6881,2276760442,bags,12016001003
6882,2276767102,shoes,12016013002001
6883,2276788167,top,12015003002
6884,2276798116,outer,12015004003
6885,2276934973,outer,12015004003
6886,2276942162,outer,12015004004
6887,2276961586,outer,12015004001
6888,2277011230,shoes,12016013002001
6889,2277135785,shoes,12016013002001
6890,2277174996,top,12015003005
6891,2277188342,shoes,12016013002002
6892,2277209208,top,12015003002
6893,2277228111,top,12015003004
6894,2277236909,top,12015003002
6895,2277252319,outer,12015004001
6896,2277359368,top,12015003003
6897,2277360088,shoes,12016013002001
6898,2277447142,outer,12015004003
6899,2277455426,outer,12015004001
6900,2277502776,outer,12015004003
6901,2277673518,top,12015003002
6902,2277693792,bags,12016021001
6903,2277694379,bottom,12015009002
6904,2277699204,outer,12015004004
6905,2277715480,shoes,12016013002001
6906,2277950264,shoes,12016013002001
6907,2278103573,bottom,12015009004
6908,2278109824,bottom,12015009001
6909,2278211992,top,12015003002
6910,2278462244,top,12015003003
6911,2279582036,outer,12015004003
6912,2279612680,outer,12015004001
6913,2279653384,bags,12016001003
6914,2279655593,bags,12016001003
6915,2279785866,shoes,12016013004004
6916,2279839950,shoes,12016013002001
6917,2279884662,bags,12016001008
6918,2279893463,bags,12016001003
6919,2279946786,bags,12016001008
6920,2280003181,outer,12015004002
6921,2280105500,top,12015003002
6922,2280134698,shoes,12016013002001
6923,2280157024,shoes,12016013001002
6924,2280189196,shoes,12016013003002
6925,2280263479,bags,12016001001
6926,2280265601,shoes,12016013001002
6927,2280297481,outer,12015004001
6928,2280320012,shoes,12016013001002
6929,2280422177,bags,12016001001
6930,2280426181,bags,12016001001
6931,2280534267,shoes,12016013008
6932,2280605897,shoes,12016013004005
6933,2280637901,bags,12016001003
6934,2280657088,top,12015003002
6935,2280899051,bags,12016021008
6936,2280948188,outer,12015004003
6937,2280948302,outer,12015004003
6938,2281335794,bottom,12015009004
6939,2281350892,shoes,12016013001003
6940,2281379356,top,12015003002
6941,2281427519,bottom,12015009002
6942,2281448121,shoes,12016013002001
6943,2281495475,shoes,12016013008
6944,2281514454,outer,12015004004
6945,2281551959,shoes,12016013002001
6946,2281672888,shoes,12016013002002
6947,2281714896,outer,12015004001
6948,2281743320,outer,12015004003
6949,2281750372,bottom,12015009001
6950,2281775989,top,12015003007
6951,2281778403,bags,12016021006
6952,2281862271,shoes,12016013002002
6953,2281863478,shoes,12016013002001
6954,2281904485,top,12015003002
6955,2281910752,top,12015003002
6956,2281915755,shoes,12016013007001
6957,2281964154,top,12015003005
6958,2281965667,top,12015003003
6959,2281968804,top,12015003002
6960,2281976777,top,12015003003
6961,2282053715,top,12015003004
6962,2282060885,shoes,12016013002001
6963,2282264699,shoes,12016013008
6964,2282307592,shoes,12016013002001
6965,2282455280,outer,12015004004
6966,2282557682,outer,12015004001
6967,2282564757,bags,12016021003
6968,2282583144,top,12015003002
