,product_id,all_tags,tag_len
2572,2265840819,"['남자', '숏패딩', '남자', '패딩', '남자', '항공', '패딩', '남자', '항공', '점퍼', '남자', '패딩', '점퍼', '남자', '봄버', '자켓', '남자', '봅버패딩', '남자', '패딩', '추천']",21
2573,1001800836,"['내추럴', '러블리', '고급스러운', '페미닌', '환절기']",5
2574,1003275016,[],0
2575,2586781232,"['봄', '상', '봄', '상', '자켓', '봄', '상', '점퍼', '여성', '상', '점퍼', '여성', '봄', '점퍼', '데', '일리', '점퍼', '숏', '자켓', '숏', '상', '자켓', '화이트', '상', '케쥬얼']",25
2576,2312634032,"['남자', '오리', '털패딩', '남자', '오리', '털롱패딩', '남자', '상', '남자', '겨울', '롱', '상', '남자', '겨울', '롱패딩', '남자', '오리', '털', '점퍼', '남자', '롱패딩', '점퍼', '남자', '상', '점퍼', '남자', '상패', '딩']",28
2577,2312602870,"['웰론숏패딩', '웰론패딩', '여성', '웰론패딩', '경량', '패딩', '여성', '웰론숏패딩', '겨울', '여성', '패딩', '여성', '패딩', '점퍼', '여성', '겨울', '패딩', '여성', '노', '카라', '웰론패딩', '여성', '숏패딩']",23
2578,1002981976,"['벌룬야상', '소매', '벌룬', '상', '카키', '상', '블랙', '상', '여자', '상', '숏야상']",11
2579,2262263827,"['루즈', '깔끔하고', '멋', '귀염', '귀염', '스타일', '스타', '일리', '쉬', '캐', '쥬얼', '네츄럴핏', '어디', '코디', '가능한', '일리', '캐', '쥬얼', '겨울']",19
2580,1002242601,"['귀여운', '내추럴', '캐', '주얼', '심플', '일상패션']",6
2581,1003296683,"['남자', '항공', '점퍼', '남녀', '공용', '항공', '점퍼', '커플', '항공', '점퍼', '항공', '점퍼', '카키색', '항공', '점퍼', '기본', '항공', '점퍼', '남자', '봄', '항공', '점퍼', '엠씨', '투', '항공', '점퍼', '코디']",27
2582,2399101402,"['롱패딩', '아크네', '롱패딩', '여자', '롱패딩', '엠보싱', '패딩', '여자', '겨울', '점퍼']",10
2583,1003231825,"['롱', '상', '상', '점퍼', '봄', '상', '데일', '리야', '베이직', '상', '기본', '상']",12
2584,2604944006,"['데일', '리코', '디', '세련된', '스타일', '캐', '주얼', '상', '면', '상', '셔츠', '상', '뒷판', '패치', '상', '디스', '트로이', '상', '가오리', '핏', '상']",21
2585,2355640673,"['경량', '패딩', '초', '경량', '패딩', '겨울', '패딩', '크리스마스', '선물', '여자', '패딩', '여자', '숏패딩', '부모님', '선물', '대패', '딩', '대패', '딩', '이너패딩']",20
2586,2332116322,"['데일', '리코', '디', '아이템', '베이직', '코디', '데일', '리코', '디', '베이직', '디자인', '여자', '겨울', '코디', '촉감', '좋', '어디', '캐', '쥬얼', '잠바', '양털', '집업', '양털', '점퍼']",24
2587,1002178256,"['남자', '블루', '종', '남자', '블루', '종', '점퍼', '블루', '종', '점퍼', '남자', '신상', '블루', '종', '신상', '블루', '종', '남자', '점퍼', '남성', '블루', '종', '남성', '블루', '종', '점퍼', '네오프렌', '블루', '종', '오프', '랜', '블루', '종']",33
2588,2205342511,[],0
2589,1003136057,"['깔끔한', '나들이', '러블리', '미시', '스트릿', '패션']",6
2590,2265314798,"['커플', '패딩', '겨울', '패딩', '단체', '패딩', '교복', '패딩', '남녀', '공용', '패딩', '남여', '공용', '롱패딩', '역', '시즌', '패딩', '커플', '롱패딩', '여자', '빅사', '이즈', '패딩', '여성', '롱패딩']",25
2591,1002861969,"['남자', '블루', '종', '남자', '블루', '종', '점퍼', '남자', '블루', '종', '자켓', '남자', '봄', '자켓', '데', '일리', '코디', '데이트', '코디', '터', '터코디', '데이트']",22
2592,2286130767,"['라쿤', '패딩', '오리', '털패딩', '다운', '패딩', '롱패딩', '오', '버핏', '패딩', '라쿤', '오리', '털패딩', '라쿤', '다운', '패딩', '라쿤', '롱패딩', '라쿤', '상', '리얼', '라쿤']",22
2593,2512339860,"['봄', '상', '점퍼', '봄', '상', '자켓', '상', '점퍼', '디자인', '케쥬얼', '베이식', '스타일', '스타', '일리', '쉬', '여자', '코디', '여성', '코디', '나들이', '코디']",21
2594,2268335353,"['귀여운', '러블리', '럭셔리', '세련된', '고급스러운']",5
2595,1002640841,"['슬림', '집업', '점퍼', '집업', '후드', '티', '후드', '패딩', '니트', '패딩', '니트', '집업', '편한패딩', '캐', '주얼', '패딩', '캐', '주얼', '후드', '니트', '점퍼']",21
2596,1003145792,"['셔링', '블루', '종', '셔링', '점퍼', '프릴', '점퍼', '프릴', '블루', '종', '봄', '점퍼', '루즈', '핏', '점퍼', '프릴', '항공', '점퍼']",18
2597,2330864634,"['롱패딩', '여자', '롱패딩', '여성', '롱패딩', '블랙', '롱패딩', '검정', '롱패딩', '퍼롱패딩', '후드', '롱패딩', '여성', '롱패딩', '점퍼', '롱패딩', '잠바', '롱패딩', '점퍼']",19
2598,2289032908,"['리얼', '라쿤', '패딩', '리얼', '라쿤', '상', '리얼', '라쿤', '퍼', '리얼', '라쿤', '오리', '털패딩', '오리', '털', '라쿤', '패디', '겨울', '패딩', '라쿤', '롱패딩', '오리', '털', '라쿤', '패딩', '오리', '털패딩', '오리', '털롱패딩']",29
2599,2310190792,"['롱패딩', '여성', '롱패딩', '여성', '패딩', '웰론패딩', '웰론롱패딩', '여성', '패딩', '점퍼', '패딩', '점퍼', '오', '버핏', '패딩', '오', '버핏', '롱패딩', '여성', '점퍼']",20
2600,2237731167,"['멋쟁이', '나들이', '대여', '대여', '대여']",5
2601,1001892765,"['시크', '심플', '환절기', '어반캐', '주얼', '빈티']",6
2602,2244618495,"['남여', '공용', '롱패딩', '남자', '후드', '롱패딩', '여자', '후드', '롱패딩', '남자', '롱패딩코디', '여자', '롱패딩코디', '남자', '겨울', '롱패딩', '여자', '겨울', '롱패딩', '웰론롱패딩', '남친', '선물', '커플', '롱패딩']",24
2603,2267740354,"['경량', '패딩', '초', '경량', '패딩', '오리', '털', '가벼운', '패딩', '부모님', '패딩', '중년', '패딩', '패딩', '추천', '이너패딩', '레이어', '드패딩', '초', '경량', '오리', '털패딩']",22
2604,2340287574,"['오리', '털롱패딩', '폭스', '퍼패딩', '오리', '털패딩', '덕', '다운', '롱패딩', '세일패딩', '초특가패딩', '리얼', '오리', '털패딩', '리얼', '폭스', '퍼패딩', '폭스', '퍼롱패딩', '오리', '털', '폭스', '퍼롱패딩']",23
2605,2720136156,"['바람막이', '바람막이', '옷', '바람막이', '자켓', '바람막이', '점퍼', '커플', '바람막이', '포터블', '바람막이', '무지', '바람막이', '남자', '바람막이', '여자', '바람막이', '남자', '바람막이', '점퍼']",20
2606,2236286946,"['오리', '털', '라쿤', '패딩', '라쿤', '패딩', '오리', '털패딩', '라쿤', '롱패딩', '라쿤', '패딩', '상', '라쿤', '상', '리얼', '라쿤', '패딩', '리얼', '라쿤', '상', '오리', '털롱패딩', '오', '버핏', '롱패딩']",26
2607,2344808081,[],0
2608,2193455406,[],0
2609,2508477623,"['모던', '심플', '캐', '쥬얼', '데일', '매칭', '좋', '템', '남자', '블루', '죵', '항공', '점퍼', '봄', '점퍼', '항공', '점퍼', '코디']",18
2610,1002978419,"['여자', '봄', '점퍼', '여자', '블루', '종', '여자', '점퍼', '네오프렌', '점퍼', '여자', '네오프렌', '점퍼', '오프', '랜', '점퍼', '간절', '기', '점퍼', '여성', '점퍼', '봄', '신상', '점퍼', '여성', '점퍼']",26
2611,2379616704,"['일상', '깔끔한', '포인트', '패션', '라인', '예쁜', '로맨틱', '라인', '남친', '좋아하는', '연말', '모임', '깔끔한', '스타일', '코디', '편한']",16
2612,2756377806,"['커플', '나들이', '캐', '주얼', '상', '특별한', '오늘', '프러포즈', '특별한', '날', '소개팅', '일리', '큐티', '스타일', '블링블링', '여성']",16
2613,2176431984,"['유니크', '패션', '키', '자코', '디', '스웩', '캐', '쥬얼', '데일', '여자', '항공', '점퍼', '가죽', '항공', '점퍼', '가죽', '블루', '종', '여자', '가죽', '블루', '종', '블루', '종', '추천', '여자', '코디', '추천']",28
2614,2254176171,"['남자', '롱패딩', '롱패딩', '점퍼', '롱패딩', '커플', '롱패딩', '겨울', '롱패딩', '남녀', '공용', '롱패딩', '남자', '롱패딩', '점퍼', '블랙', '롱패딩', '축구', '롱패딩']",19
2615,2569960682,"['연말', '데이트', '여', '성미', '물씬', '사랑스러운', '패션', '코디', '격식', '있는', '데일', '리코', '디', '츄럴', '가을', '봄']",16
2616,1003194441,"['여자', '봄', '상', '여자', '봄', '자켓', '여자', '봄', '점퍼', '여성', '봄', '상', '여성', '봄', '자켓', '여성', '봄', '점퍼', '상', '자켓', '여자', '상', '여성', '상', '명품', '스타일', '여성', '의류']",28
2617,2222977991,"['라쿤', '상', '블랙', '라쿤', '상', '점퍼', '패딩', '점퍼', '라쿤', '넉넉한', '핏', '넉넉한', '내추럴', '대여', '대여']",15
2618,2298861284,"['여자', '겨울', '아우', '터', '패딩', '코트', '패딩', '점퍼', '슬림핏패딩', '여성', '코트', '겨울', '코트', '겨울', '자켓', '여성', '경량', '패딩', '롱패딩', '조끼', '롱패딩', '코트']",22
2619,2334348013,"['웰론롱패딩', '웰론솜패딩', '오', '버핏', '롱패딩', '블랙', '롱패딩', '그레이', '롱패딩', '회색', '롱패딩', '가성', '비롱패딩', '가성', '비롱패딩', '추천', '학생', '롱패딩', '단체', '롱패딩']",20
2620,2546586691,"['남자', '항공', '점퍼', '남자', '봄', '항공', '점퍼', '남자', '자켓', '남자', '남자', '항공', '점퍼', '남자', '항공', '자켓', '남자', '항공', '잠바', '커플', '항공', '점퍼', '남녀', '공용', '항공', '점퍼', '커플', '항공', '자켓']",29
2621,1000508698,"['롱패딩', '롱', '점퍼', '패딩', '점퍼', '여자', '점퍼', '여자', '패딩']",9
2622,2314061067,"['숏패딩', '숏패딩', '점퍼', '여자', '패딩', '점퍼', '라쿤', '패딩', '라쿤', '상', '캐', '주얼', '무드', '일리', '일리', '청순', '심쿵', '트렌드', '한스타', '일링']",20
2623,2595818701,"['여자', '코디', '모던', '쉬', '심쿵', '네츄럴핏', '모던', '스타일', '핏', '예쁜', '데일', '리코', '디', '아이템', '코디', '쉬운', '고급스러', '움', '봄날', '데이트']",20
2624,2315931174,"['경량', '패딩', '롱패딩', '조끼', '롱', '트렌치코트', '트렌치패딩', '코트', '후드', '패딩', '후디패딩', '벨티드패딩', '벨트', '패딩', '롱패딩']",15
2625,2300764645,"['숏패딩', '겨울', '패딩', '여자', '겨울', '패딩', '퍼패딩', '루즈', '핏패딩', '스트링패딩', '숏패딩', '점퍼', '페이크', '퍼패딩', '오리', '털패딩', '따뜻하게']",17
2626,1000916680,"['깔끔한', '나들이', '내추럴', '단정', '다양한', '연출']",6
2627,2138530443,"['롱', '상', '면롱', '상', '점퍼', '롱', '상', '롱', '상', '점퍼']",10
2628,2285306653,"['롱패딩', '라쿤', '패딩', '오리', '털롱패딩', '덕', '다운', '패딩', '누빔패딩', '여성', '겨울', '패딩', '라쿤', '상', '슬림핏패딩', '빅라쿤패딩', '기본', '패딩']",18
2629,1003208673,"['귀여운', '나들이', '캐', '주얼', '일상패션']",5
2630,1002294645,"['남자', '롱패딩', '오', '버핏', '패딩', '박시패딩', '커플', '패딩', '남자', '패딩', '여자', '패딩', '커플', '패딩', '점퍼', '커플', '롱패딩', '롱패딩', '점퍼', '롱패딩']",20
2631,2208629968,"['남여', '공용', '항공', '점퍼', '항공', '점퍼', '남자', '항공', '점퍼', '남자', '블루', '종', '카키', '항공', '점퍼', '커플', '항공', '점퍼', '빅사', '이즈', '점퍼', '항공', '점퍼', '남자', '항공', '점퍼', '카키', '단체', '복', '점퍼']",30
2632,2389552887,"['쉬크무드', '시크', '모던', '디자인', '데일', '리코', '디', '루즈', '핏', '스타', '일리', '쉬', '데일', '리코', '디', '아이템', '겨울', '대여', '대여']",19
2633,2127358602,"['루즈', '핏', '베이직', '모던', '로맨틱', '스타일', '나들이', '소개팅', '가을', '대여']",10
2634,1002110866,"['깔끔한', '내추럴', '고급스러운', '미니멀리즘', '패션', '이지', '캐', '주얼', '클래식', '베이직', '코디', '따스한', '모던', '스타일', '초', '경량', '패딩']",17
2635,1002226957,"['귀여운', '깔끔한', '시크', '스타', '일리', '쉬', '글램핑']",7
2636,2166340328,"['대가', '좋아하는', '대남', '루즈', '핏', '박', '시한', '간절', '기', '스트릿', '패션', '코디', '남자', '케', '주얼', '점퍼', '캐', '쥬얼', '점퍼']",19
2637,2299816923,"['오리', '털패딩', '화이트', '숏패딩', '오리', '털', '숏패딩', '퍼패딩', '점퍼', '여자', '숏패딩', '여자', '오리', '털패딩', '여성', '오리', '털패딩', '대여', '패딩', '여자', '패딩', '캐', '쥬얼', '코디']",24
2638,1002374145,"['남자', '블루', '종', '남자', '양털', '자켓', '양털', '자켓', '남자', '무스', '탕', '남자', '무스', '탕', '자켓', '남자', '자켓', '겨울', '블루', '종', '남자', '항공', '점퍼', '양털', '항공', '점퍼', '양털', '점퍼']",28
2639,1000588159,"['롱패딩', '롱', '점퍼', '라쿤', '털', '리얼', '라쿤', '털패딩', '리얼', '라쿤', '점퍼', '리얼', '라쿤', '커플', '패딩', '커플', '롱패딩', '데이트']",18
2640,2270260521,"['라쿤', '퍼롱패딩', '웰론패딩', '루즈', '핏롱패딩', '가오리', '롱패딩', '오리', '털롱패딩', '여성', '롱패딩', '루즈', '핏', '데', '일리', '점퍼', '대여', '롱', '상']",19
2641,2580342183,"['남자', '항공', '점퍼', '남자', '블루', '종', '남자', '아우', '터', '네오프렌', '점퍼', '네오프렌', '블루', '종', '남자', '자켓', '남자', '집업', '점퍼', '남자', '항공', '잠바', '대남', '옷', '대남', '옷']",26
2642,1002209305,"['여우야', '패딩', '오리', '털패딩', '점퍼', '라인', '상패', '딩', '점퍼', '덕', '다운', '롱패딩', '스타', '일링', '이용', '시즌', '아이템', '라쿤', '퍼', '상', '리얼', '라쿤', '패딩', '여성', '경량', '패딩']",26
2643,1003440077,"['상', '점퍼', '상', '자켓', '상', '남방', '데일', '리야', '데일', '리야', '점퍼', '여자', '봄', '상', '여자', '봄', '자켓', '여자', '상', '여자', '터', '봄', '상', '자켓']",24
2644,1002222961,"['깔끔한', '세련된', '고급스러운', '초', '경량', '슬림', '아우', '터']",8
2645,2231933831,"['경량', '패딩', '벨트', '패딩', '트렌치패딩', '경량', '롱패딩', '오리', '털패딩', '오리', '털', '경량', '패딩', '후드', '롱패딩', '벨트', '롱패딩', '초', '경량', '패딩', '롱패딩']",21
2646,1002399158,"['롱패딩', '점퍼', '롱패딩', '블랙', '롱패딩', '남자', '롱패딩', '남자', '롱패딩', '점퍼', '대패', '딩', '대패', '딩', '남자', '패딩', '점퍼']",17
2647,2609565989,"['유니크', '스타일', '외출', '깔끔한', '데일', '리코', '디', '봄', '좋', '흔하지', '유니크', '스타일리시', '유니크', '패션', '스포', '티']",16
2648,1002338986,"['남자', '롱패딩', '남자', '롱패딩', '점퍼', '남자', '패딩', '점퍼', '남자', '오리', '털패딩', '남자', '오리', '털', '점퍼', '남자', '덕', '다운', '패딩', '남자', '라쿤', '패딩', '덕', '다운', '패딩', '오리', '털패딩', '라쿤', '패딩']",29
2649,1002967437,"['내추럴', '대학생', '패션', '다양한', '연출', '꾸러기', '패션']",7
2650,1002265103,"['레이어', '드', '미시', '환절기', '하이패션']",5
2651,1003290590,"['내추럴', '뉴욕', '스타일', '캐', '주얼', '유니크', '스타', '일리', '쉬']",9
2652,2336654783,"['리얼', '라쿤', '패딩', '블랙', '라쿤', '패딩', '웰론롱패딩', '여성', '롱패딩', '롱패딩', '롱패딩', '점퍼', '여성', '패딩', '점퍼', '데', '일리', '롱패딩', '풍', '성', '라쿤', '라쿤', '롱패딩']",23
2653,2286746120,"['패딩', '점퍼', '여성', '대여', '대여', '패딩코디', '패딩', '점퍼', '코디', '겨울', '패딩', '점퍼', '패딩', '점퍼', '빵빵', '패딩', '웰론솜패딩', '웰론패딩', '점퍼']",19
2654,1002947057,"['깔끔한', '내추럴', '대학생', '패션', '빈티', '다양한', '연출']",7
2655,2240638217,"['여자', '패딩', '남자', '패딩', '패딩코디', '숏패딩', '패딩', '자켓', '블랙', '패딩', '패딩', '점퍼', '데', '일리', '자켓', '겨울', '자켓']",17
2656,1002538158,"['여성', '패딩', '오리', '털패딩', '여성', '오리', '털패딩', '덕', '다운', '패딩', '여성', '숏패딩', '오리', '털', '숏패딩', '다운', '패딩', '여성', '다운점퍼', '오리', '털', '점퍼', '다운점퍼']",23
2657,1002221948,"['숏패딩', '숏패딩', '점퍼', '시', '보리', '패딩', '미니', '패딩', '라운드', '패딩', '숏라운드패딩']",11
2658,2230830638,"['일상', '대여', '대여', '가을', '퀼팅패딩', '점퍼', '여성', '경량', '패딩', '점퍼', '다이아', '누비', '패딩', '여자', '슬림숏패딩', '점퍼', '간절', '기누빔패딩', '깔깔이', '점퍼']",20
2659,1002478327,"['클래식', '패딩', '여성', '패딩', '여자', '롱패딩', '겨울', '오리', '털패딩', '웰론패딩', '겨울', '점퍼', '일리', '스타일', '윈도', '여자', '패딩']",17
2660,2172766924,"['남여', '공용', '경량', '패딩', '초', '경량', '패딩', '다운', '패딩', '여자', '패딩', '울트라', '라이트', '다운', '패딩', '조끼', '커플', '패딩', '여자', '경량', '패딩', '캠핑', '패션']",23
2661,2397748756,"['오리', '털', '라쿤', '패딩', '리얼', '라쿤', '패딩', '오리', '털롱패딩', '라쿤', '퍼패딩', '라쿤', '퍼롱패딩', '덕', '다운', '패딩', '덕', '다운점퍼', '오리', '털패딩', '세일패딩']",21
2662,1002459964,"['롱패딩', '롱패딩', '점퍼', '롱패딩', '자켓', '패딩', '점퍼', '패딩', '자켓', '롱롱']",10
2663,2264202404,"['롱패딩', '오리', '털패딩', '여성', '겨울', '패딩', '덕', '다운', '패딩', '다운', '롱패딩', '여자', '패딩', '점퍼', '후드', '패딩', '누빔', '점퍼', '오', '버핏', '롱패딩', '그레이', '패딩']",23
2664,2199849511,"['남자', '패딩', '남자', '패딩', '점퍼', '남자', '경량', '패딩', '남자', '초', '경량', '패딩', '남자', '점퍼', '남자', '가을', '점퍼', '남자', '피', '남자', '패딩코디', '남자', '패딩', '점퍼', '코디', '남자', '패딩', '패션']",28
2665,1003294033,"['스타일', '윈도', '스타일', '윈도우', '항공', '점퍼', '스카', '쟌', '봄', '블루', '종', '인기', '아우', '터', '인기', '블루', '종', '배색', '블루', '종', '패턴', '블루', '종', '여자', '블루', '종']",26
2666,2301339967,"['라쿤', '패딩', '라쿤', '상', '여성', '롱패딩', '롱패딩', '라쿤', '퍼패딩', '라쿤', '오리', '털패딩', '오리', '털', '상', '라쿤', '롱패딩', '오리', '털롱패딩', '라쿤', '상패', '딩']",22
2667,2301826552,"['귀염', '귀염', '스타일', '데', '일리', '웨어', '캐', '주얼', '코디', '여자', '겨울', '코디', '모던', '매일', '캐', '주얼', '스타일', '케', '주얼', '코디', '좋', '머스트', '브', '아이템']",24
2668,1002559825,"['롱패딩', '유니섹스', '베이직', '롱패딩', '웰론롱패딩', '남녀', '공용', '롱패딩', '커플', '롱패딩', '롱패딩', '점퍼', '남자', '롱패딩', '여자', '롱패딩', '겨울', '롱패딩']",18
2669,1000579144,"['오리', '털패딩', '라쿤', '패딩', '라쿤', '오리', '털', '라쿤', '상', '점퍼', '오리', '털', '점퍼']",13
2670,2334367689,"['남자', '겨울', '점퍼', '남자', '겨울', '패딩', '패딩', '점퍼', '양털', '패딩', '남자', '숏패딩', '남자', '패딩', '남자', '점퍼', '겨울', '패딩', '겨울', '패딩', '점퍼', '남자', '양털', '점퍼']",24
2671,2762437606,"['봄', '점퍼', '간절', '기', '점퍼', '여름', '점퍼', '포켓', '점퍼', '여자', '점퍼', '여성', '점퍼', '봄', '점퍼', '코디', '대여', '대여', '캐', '주얼']",20
2672,2512344211,"['나들이', '코디', '일리', '뉴욕', '스타일', '봄', '신상', '코디', '간절', '기', '여성', '대여', '숏', '바바리', '상', '점퍼', '코디']",17
2673,2306250206,"['남자', '항공', '패딩', '남자', '블루', '종패딩', '남자', '겨울', '패딩', '남자', '숏패딩', '남자', '웰론패딩', '대남', '패딩', '대남', '패딩', '남자', '패딩', '추천', '남자', '패딩코디', '남자', '따뜻한', '패딩']",25
2674,2492655968,"['남자', '항공', '점퍼', '남장', '항공', '잠바', '남자', '남자', '자켓', '남자', '점퍼', '남자', '봄', '점퍼', '남자', '점퍼', '코디', '남자', '봄', '남자', '가을', '남자', '블루', '종']",24
2675,1002203488,"['라쿤', '상', '라쿤', '퍼', '상', '퍼야상', '겨울', '상', '롱', '상', '라쿤', '롱', '상', '털', '상', '풍', '성', '라쿤', '클로슈', '캐', '쥬얼']",21
2676,2272423616,"['여자', '상패', '딩', '여성', '오리', '털패딩', '상', '점퍼', '오리', '털', '점퍼', '덕', '다운', '패딩', '그레이', '패딩', '회색', '패딩', '롱패딩', '라쿤', '패딩', '점퍼', '라쿤', '상']",24
2677,1000420135,"['트렌', '치', '재킷', '사파리', '자켓', '가을', '점퍼', '사파리', '점퍼', '점퍼', '자켓', '가지', '연출', '가능한', '아우', '터', '고급스러운']",17
2678,1002328065,"['롱패딩', '오리', '털롱패딩', '후드', '롱패딩', '여성', '덕', '다운', '패딩', '여자', '롱', '점퍼', '롱패딩', '점퍼', '누빔패딩', '롱', '다운', '패딩', '검정', '롱패딩', '오', '버핏', '패딩']",23
2679,2274064985,"['스포', '티', '컨템포러리', '스타', '일링', '넉넉한', '맘스', '출근', '패션', '어디', '따뜻하게', '오늘', '코디', '케', '쥬얼', '패딩', '점퍼', '코디']",18
2680,2277502776,"['럭셔리', '세련된', '고급스러운', '모던', '일상패션']",5
2681,2182348686,"['겨울', '남자', '패딩', '조끼', '여자', '패딩', '조끼', '너패딩', '조끼', '남자', '패딩', '조끼', '추천', '여자', '패딩', '조끼', '추천', '남자', '너패딩', '조끼', '여자', '너패딩', '조끼', '이너패딩', '패딩', '조끼', '추천']",27
2682,2622209700,"['심플', '베이직', '코디', '데', '일리', '아이템', '베이직', '스타일', '외출', '데일', '리코', '디', '아이템', '내츄럴', '나들이', '코디']",16
2683,1002316846,[],0
2684,1002778078,"['바람막이', '남자', '자켓', '로터스', '자켓', '남자', '봄', '자켓', '후드', '점퍼', '스테이', '후드', '점퍼', '바퍼', '후드', '점퍼', '남자', '바람막이', '항공', '점퍼', '항공', '후드', '점퍼']",23
2685,1003443708,"['프릴', '블루', '종', '프릴', '점퍼', '여자', '봄', '점퍼', '여자', '터', '루즈', '핏', '점퍼', '여자', '블루', '종', '항공', '점퍼', '숏', '점퍼', '여성', '봄', '점퍼', '간절', '기', '점퍼']",26
2686,2160435948,[],0
2687,2268254425,"['대여', '쇼핑몰', '대미', '시옷', '웰론솜패딩', '웰론패딩', '숏패딩', '웰론숏패딩', '숏패딩', '점퍼', '웰론패딩', '점퍼', '겨울', '패딩', '패', '딩숏', '점퍼']",17
2688,2193383898,[],0
2689,2347393895,"['라쿤', '후드', '패딩', '라쿤', '퍼', '밍크', '안감', '밍크', '패딩', '핑크', '라쿤']",11
2690,2513242436,"['트렌치코트', '트렌치코트', '코디', '트렌치코트', '카키', '상롱', '점퍼', '상', '점퍼', '상코디', '롱', '상', '롱', '트렌치코트', '롱', '상', '점퍼', '간절', '기코디']",19
2691,2312737585,"['겨울', '패딩', '남자', '겨울', '패딩', '커플', '겨울', '패딩', '후드', '패딩', '겨울', '패딩', '점퍼', '남자', '패딩', '점퍼', '남녀', '공용', '패딩', '남성', '패딩', '점퍼', '겨울', '점퍼', '남자', '겨울', '점퍼']",27
2692,1002370334,"['경량', '패딩', '오리', '털', '경량', '패딩', '덕', '다운', '경량', '패딩', '오리', '털패딩', '초', '경량', '패딩', '여성', '경량', '패딩', '여성', '오리', '털패딩', '여자', '패딩', '여자', '롱패딩']",25
2693,2235864300,"['롱패딩', '점퍼', '남자', '롱패딩코디', '남성', '롱패딩', '커플', '롱패딩', '남녀', '공용', '롱패딩', '웰론패딩', '커플', '패딩', '남자', '롱패딩', '남자', '롱패딩', '점퍼', '남성', '패딩']",21
2694,2262817688,"['오리', '털', '라쿤', '패딩', '리얼', '라쿤', '패딩', '오리', '털롱패딩', '라쿤', '퍼패딩', '라쿤', '퍼롱패딩', '덕', '다운', '패딩', '덕', '다운점퍼', '오리', '털패딩', '세일패딩']",21
2695,2313371589,"['롱패딩', '여자', '롱패딩', '인기', '롱패딩', '일자', '롱패딩', '겨울', '패딩', '여자', '패딩', '후드', '패딩', '웰론패딩', '웰론롱패딩']",15
2696,1002582872,"['남자', '항공', '점퍼', '남자', '항공', '점퍼', '코디', '남자', '롱', '항공', '점퍼', '남자', '겨울', '점퍼', '남자', '롱', '점퍼', '남자', '항공', '패딩', '남자', '롱패딩', '점퍼', '남자', '겨울', '아우', '터', '남자', '아우', '터', '항공', '점퍼']",32
2697,2151383264,"['카', '모야', '밀리터리', '후드', '상', '와펜', '상', '유니크', '상', '카모', '자켓', '캐', '주얼', '상', '봄', '상', '밀리터리', '상', '후드', '상', '봄', '상', '점퍼']",23
2698,2667931830,[],0
2699,1002233721,"['웰론패딩', '점퍼', '후드', '롱패딩', '점퍼', '커플', '롱패딩', '따뜻한', '패딩', '점퍼', '데', '일리', '패딩', '후드', '패딩', '점퍼', '블랙', '패딩', '점퍼', '카키패딩']",20
2700,1002259282,"['미시', '오피스', '이지', '캐', '주얼', '프렌치', '시크', '일상패션', '경량', '패딩', '초', '경량', '패딩', '롱패딩', '다운', '패딩', '경량', '패딩', '점퍼']",19
2701,1002290529,"['천송이', '상', '리얼', '라쿤', '패딩', '점퍼', '고급스러운', '스타일', '시즌', '아이템', '명품', '스타일', '여성', '의류', '매일', '여자', '상', '점퍼', '오리', '털패딩', '점퍼', '여성', '경량', '패딩']",24
2702,2306669993,"['여자', '패딩', '여성', '롱패딩', '퍼롱패딩', '겨울', '여자', '패딩', '겨울', '자롱', '패딩', '페이크', '퍼패딩', '인조', '퍼패딩', '웰론패딩', '웰론롱패딩', '연말']",18
2703,2353534362,[],0
2704,2304182362,"['남자', '패딩', '점퍼', '남자', '항공', '패딩', '점퍼', '남자', '겨울', '패딩', '점퍼', '남자', '후드', '패딩', '점퍼', '커플', '패딩', '점퍼', '커플', '항공', '점퍼', '남자', '후드', '항공', '점퍼', '남자', '패딩', '점퍼', '사이트', '남자', '패딩', '점퍼', '추천', '커플', '패딩', '점퍼', '사이트']",37
2705,1000189057,[],0
2706,2309012532,"['남자', '경량', '패딩', '남자', '겨울', '패딩', '경량', '패딩', '경량', '패딩', '점퍼', '겨울', '경량', '패딩', '남자', '겨울', '패딩', '점퍼']",18
2707,2340546152,"['세련된', '디자인', '유니크', '패션', '패딩', '점퍼', '여자', '롱패딩', '라쿤', '패딩', '빅', '라쿤', '상', '여자', '패딩', '점퍼', '겨울', '패딩', '롱', '점퍼', '라쿤', '퍼']",22
2708,2261434155,[],0
2709,1002599785,"['남여', '공용', '롱패딩', '커플', '롱패딩', '커플', '패딩', '롱패딩', '조끼', '항공', '롱패딩', '오', '버핏', '패딩', '저렴', '패딩', '여자', '롱패딩', '커플', '항공', '패딩', '롱패딩']",22
2710,2339623675,"['데이트', '하객패션', '력셔리한룩', '고저', '스', '한무', '드', '데이트', '패션', '고퀄리티', '프렌치', '시크', '여자', '겨울', '패딩', '여자', '겨울', '롱패딩', '리얼', '폭스', '퍼']",21
2711,1002290094,"['롱패딩', '후드', '롱패딩', '오리', '털롱패딩', '여자', '롱', '점퍼', '여성', '덕', '다운', '패딩', '롱패딩', '점퍼', '누빔패딩', '겨울', '롱패딩', '검정', '롱패딩', '겨울', '아우', '터']",22
